scPagwas.TRS.Score,scPagwas.gPAS.score,Random_Correct_BG_p,Random_Correct_BG_adjp,Random_Correct_BG_z
-0.14429124,221527.794409195,1.0,1.0,-10.0
-0.13714457,-491638.00910203165,1.0,1.0,-10.0
-0.061378088,-377704.1014647689,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08862652,46285.14521506371,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.076482095,-3958.721728393696,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.123713315,-20136.196505966676,1.0,1.0,-10.0
-0.14972164,200177.23713835634,1.0,1.0,-10.0
-0.04119183,113336.37482068526,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08679785,7158.313574207722,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19638348,-55391.94561143174,1.0,1.0,-10.0
-0.06930423,-712506.3264995452,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21697702,917952.2922060718,1.0,1.0,-10.0
-0.08801076,-1326722.186370903,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12943792,-7187.3913065897505,0.999860840716893,1.0,-3.6346867757037447
-0.25783488,1422.6445606929565,1.0,1.0,-10.0
-0.13362448,19043.297234641963,1.0,1.0,-10.0
-0.091698006,19079.82512305194,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059020042,9272.331875908008,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.18349946,1877.2544118877324,1.0,1.0,-10.0
-0.0884367,11940.265906378952,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05498591,-13756.347450523548,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09445132,-341528.8066537222,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0492241,935433.501065619,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13619868,22240.290914209778,1.0,1.0,-10.0
-0.11743457,7161.855651282002,0.995194829954314,1.0,-2.589543066676748
-0.039981484,-854814.1137641991,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07223689,-1189700.3612288316,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14142863,464803.0867611312,1.0,1.0,-10.0
-0.0646521,0.4232950988410204,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2385269,7503.160640756834,1.0,1.0,-10.0
-0.09010104,-34820.117508366595,2.5048670959266687e-05,4.4139222538815695e-05,4.055172389738191
-0.17263782,-79940.32262108325,1.0,1.0,-10.0
-0.078244105,-2753.788499312933,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08598995,-583039.231311364,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07508481,620598.0537896426,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06938293,-200.12756993386728,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07343983,130457.33855781158,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07374856,14464.517400546854,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06670442,-7188.018443198605,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09537359,-1326722.186370903,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.15597063,1510255.3870948497,1.0,1.0,-10.0
-0.088173136,-128787.248563905,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09222974,410560.5459398464,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08021141,32501.98165973738,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12985966,-823750.6950903252,0.9769440899748261,1.0,-1.9943683010137645
-0.10057504,-46575.22624684695,0.00010019468383706675,0.00017441836193148296,3.7185251199993634
-0.06361826,-1326722.186370903,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12157494,82751.77486144302,0.0008196481775004488,0.0014020451805565875,3.148822672341201
-0.11823331,449392.5896173758,0.0007208450864944525,0.0012345073383100895,3.1861716819749613
-0.07098216,475451.43454909505,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.067559004,161463.36453691052,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12013186,25314.08336435921,0.3109041039464181,0.4924304366230903,0.49328927143728396
-0.0834885,-349856.4523565608,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09431728,-5669.081807487673,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07870785,8602.354474767426,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08587886,-405069.755891428,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12304461,94820.89923138246,1.0,1.0,-10.0
-0.12732044,1605.8096843045466,1.0,1.0,-10.0
-0.09113288,-1326722.186370903,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17142753,-2762.4393384621785,1.0,1.0,-10.0
-0.091546394,-5337.04051335972,4.1747784932111145e-06,7.479421154877853e-06,4.456019168183501
-0.36301214,-38027.73037228237,1.0,1.0,-10.0
-0.1334484,-8952.381431553405,1.0,1.0,-10.0
-0.06821297,35678.394505138946,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1662155,-411.50181163773976,1.0,1.0,-10.0
-0.121176295,484.0496114138389,0.9628277722964482,1.0,-1.784487677240755
-0.12853669,-53035.72495095959,0.9999888672573515,1.0,-4.240870221897824
-0.25018492,1073473.878477101,1.0,1.0,-10.0
-0.11655548,-24744.141509891728,0.19949039870526203,0.31891835486006964,0.8434428824615154
-0.031923607,-168396.29991598587,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10815245,3814.315695117203,1.2524335479633344e-05,2.2216705691593488e-05,4.214360686630754
-0.23774993,119603.59691314216,1.0,1.0,-10.0
-0.08071135,-640666.2703060426,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10072198,68871.36027590428,0.0012538251407944046,0.0021330462740882083,3.022416773762561
-0.071471214,-413.8317531611299,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.100243285,391715.23803446203,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10781913,-61644.69803606731,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15484452,83493.04776585885,1.0,1.0,-10.0
-0.08809987,-607.145067339326,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17764752,-46848.28976764553,1.0,1.0,-10.0
-0.072765686,-11692.9867362981,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.060127985,-3270.553435097091,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10937891,-3898.6566620197095,0.29176831092636946,0.4624276758528652,0.5482261597461466
-0.15202558,-1043589.7316489321,1.0,1.0,-10.0
-0.053212583,730446.9816430226,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.074968845,71926.89344939364,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058668908,-75786.69602003822,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.045508318,23256.39621997788,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13190325,-145795.40899018475,0.999980517700365,1.0,-4.113534964073315
-0.076973915,-306698.33155106864,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061367285,-701.8260277480938,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07070332,-379908.77078207384,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.076777354,67745.75053240311,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07045186,-548.173036352617,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15839687,-1043605.7616611007,1.0,1.0,-10.0
-0.05464177,-182328.76586119056,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07386216,-187274.88601522427,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058727816,4779.174550529729,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05956112,-169634.34028796048,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062319577,-88393.14003293085,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.086049505,-634493.0871616519,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08347421,39.299351699703024,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.066868566,1510255.3870948497,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056067564,0.020590377272931178,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.108070716,11097.273082732792,0.13291798925968654,0.2137754410967116,1.112703065533933
-0.20080554,608982.6968787714,1.0,1.0,-10.0
-0.08214953,-56969.2156880601,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.25766373,-118718.32630836758,1.0,1.0,-10.0
-0.0604117,81952.80363933352,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.081257746,416660.54824883316,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08561326,120711.68560679333,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05330983,-368861.64327273425,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08290472,371.40539067997787,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.182401,194340.36793174813,1.0,1.0,-10.0
-0.087737635,-8151.123094113912,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16610545,278343.02246862603,1.0,1.0,-10.0
-0.09629193,140925.63607169533,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.06176056,-757.940901216669,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13716175,-3271.261934385463,1.0,1.0,-10.0
-0.07337994,49181.38032254492,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2721319,138009.09070744712,1.0,1.0,-10.0
-0.10439887,-1095613.1708978084,1.94822996349852e-05,3.444877095890838e-05,4.113534964073475
-0.084713034,75424.25438071074,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24446982,-69959.09355278066,1.0,1.0,-10.0
-0.086917646,29639.91070422491,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07700956,-1987.0808526555802,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08943187,-232946.53550421196,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16142033,-110595.49050079523,1.0,1.0,-10.0
-0.08637118,2696.7267459817726,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12606579,189513.32142961607,0.8512971732574822,1.0,-1.0420129964252018
-0.052764516,-74282.97175116591,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12387854,638474.8141381746,1.0,1.0,-10.0
-0.059265986,170834.6168718461,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.053935535,-11390.384112180662,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15460004,-46983.266384503244,1.0,1.0,-10.0
-0.07697395,546192.2155432097,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14005312,-6821.73217786022,1.0,1.0,-10.0
-0.07848379,-202599.67369116234,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061477043,312198.54159335786,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1334073,1244103.8464892593,1.0,1.0,-10.0
-0.06738658,-486.03206564342287,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11450266,-17271.81734674338,0.6807616465883014,1.0,-0.4698296811847551
-0.37387043,527381.2037509008,1.0,1.0,-10.0
-0.15832469,-12349.76238032044,1.0,1.0,-10.0
-0.08347168,1337.2309987458789,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11590023,-7358.28231895961,0.9996395774567528,1.0,-3.3815256270017446
-0.0759824,65558.70460911928,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07173715,312803.8547288769,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09825244,344764.7631781987,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.036291108,16766.17488753809,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09320859,-2212.5980283565896,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21483096,-90492.25518546542,1.0,1.0,-10.0
-0.081046365,-68392.46824928847,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047898192,0.08852398958531131,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07735196,1711.9106412886592,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050727084,-8883.737275386837,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09864731,51.237633976936635,2.7831856621407427e-06,5.01503815650536e-06,4.542224510601437
-0.07360336,20535.768791194125,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1014505,41146.347502013596,0.009475355586758159,0.01579812186692439,2.3464991158173776
-0.021192549,843320.0685212769,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08670604,-153983.6384201883,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07604171,-2849.010913709926,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.063516594,28795.630993906372,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.051184367,-1801.9174971666566,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.042207785,497779.009216639,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.083865166,2259.590851939234,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19846784,-434.87267383239845,1.0,1.0,-10.0
-0.10711068,57681.40650770372,0.226799016422187,0.3612096037255842,0.7494300696287093
-0.17290373,-2295.83685722049,1.0,1.0,-10.0
-0.41843313,-77562.73649680628,1.0,1.0,-10.0
-0.07579136,133661.30205663445,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07939758,23281.543498452982,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06019354,-100511.59185423331,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07155857,-27850.541804804827,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08551404,-1170936.118140696,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04277294,23553.61216180377,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.067798406,1424.710285161201,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.057082433,-8525.71475944695,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11326872,116545.35040401535,0.30479640301085026,0.48286308466401456,0.5106547859376144
-0.0613641,-46189.47537546823,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07550595,142669.55423839373,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.093582936,-116021.44547909981,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06291698,-2412.50635318504,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.101584025,-48316.39611560497,0.00025466148808587797,0.0004407508317401539,3.4758047362567686
-0.08643575,3326.655298578015,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10274065,2637.7863956160977,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05695279,21668.714084340434,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.051911872,-25002.60852588315,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13891178,-7.001151512366047,1.0,1.0,-10.0
-0.09393573,8376.760271671134,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047522604,-79843.73323622087,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07855946,-665235.845620134,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.4424104,-178935.00262937174,1.0,1.0,-10.0
-0.12092972,24920.433326713766,0.9997703871828734,1.0,-3.503477392790835
-0.07068911,-1253.0488660621738,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08073882,-12639.78870395019,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08596359,73912.62917625869,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.037930064,-354403.045964987,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.054389775,42240.57596292831,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059190005,-11054.356988633172,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12170625,-187553.63534668772,0.26737090541204367,0.42460272404219795,0.62078391055902
-0.10658239,-7677.880841573386,0.17211498453244567,0.27576773218509576,0.9458404530393955
-0.34805787,15661.777001954417,1.0,1.0,-10.0
-0.1105616,327905.77220927033,0.2066779756777405,0.3301151218537994,0.818002164457095
-0.16120782,41337.887249979925,1.0,1.0,-10.0
-0.09137349,112566.27070488465,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13033302,1417.7038984773908,1.0,1.0,-10.0
-0.11035167,-9003.196110502755,0.6587716966717274,1.0,-0.4091131768815581
-0.0626821,-796457.7260700266,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15015028,-347275.38389936805,0.9999986084071689,1.0,-4.686204214165689
-0.0854709,-114885.41009046223,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24499036,153901.9229287248,1.0,1.0,-10.0
-0.05596267,-501126.587324763,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12515745,-66121.56793954087,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050094806,-349332.8549070807,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.044485774,427162.223368468,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08159483,-3984.09805575827,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.110691816,-743729.6707531412,0.11559683329135362,0.18645989765020585,1.1972896771089445
-0.086098716,35691.76554886871,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0628622,0.3790901845989626,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.5002642,366968.3179523463,1.0,1.0,-10.0
-0.097832896,-383.66443547273457,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1694598,-8159.288283223612,1.0,1.0,-10.0
-0.09618603,284668.1930644291,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.032828256,8529.693602520498,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07505212,-16811.72399738636,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08636851,-33122.21143107686,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.22801985,-3942.6163754253394,1.0,1.0,-10.0
-0.07506411,-208336.69165239643,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2359962,43432.406444202774,1.0,1.0,-10.0
-0.12189963,-979452.1846873377,0.6321032116570948,0.9861688404185591,-0.3374289332325874
-0.073238,-11755.647002539738,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08387024,-264.5591289318032,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10379018,86075.72576528275,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.069040485,-22203.687163601287,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09123339,-392315.0769198448,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24354123,-293874.8227169392,1.0,1.0,-10.0
-0.113081165,-394.7462730434128,0.788466756934655,1.0,-0.8011125590979177
-0.066320896,522.0972886266544,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04350277,-3983.3297933200474,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.29205242,-21341.32007228119,1.0,1.0,-10.0
-0.06791401,-93147.60358784303,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.20694819,-742742.7895012362,1.0,1.0,-10.0
-0.12498194,51830.88472675362,0.8235168055708244,1.0,-0.9288508475074922
-0.093102515,-1213.8632791941752,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056489117,-593740.0356730724,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13988574,14659.327199746245,1.0,1.0,-10.0
-0.10927634,32377.57406949974,0.0025967122227773132,0.004386453698372772,2.7947849812411687
-0.0867592,-6944.219125693172,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09833974,-72.92302364415602,0.0007333694219740858,0.0012553579481433493,3.181185096401606
-0.18382716,18580.454816447625,1.0,1.0,-10.0
-0.10998916,-29969.15962958917,0.1086889664779203,0.1756722701552711,1.233530424225004
-0.1158998,734449.6270860037,0.9986765952176521,1.0,-3.0060322128800365
-0.08241385,-6734.419718640805,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09339763,7593.287985090748,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14320557,0.3375254386093782,0.9983356549740399,1.0,-2.935631952856752
-0.18172279,-44221.95730658423,1.0,1.0,-10.0
-0.13305052,-30638.14520389376,1.0,1.0,-10.0
-0.17270689,-12998.424843961964,1.0,1.0,-10.0
-0.07248144,-5420.477191675202,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.045987025,-203943.3181327562,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.4700627,-878421.7884180574,1.0,1.0,-10.0
-0.06442348,1.2849769942989788,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1207491,21502.80873804872,0.6416077906933054,1.0,-0.3627596734955437
-0.18810573,167141.20770924792,1.0,1.0,-10.0
-0.07897702,-395782.32330658636,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08970679,132127.75383696044,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.070880085,-166944.83905943006,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0735794,-91937.3645897738,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.071971476,11166.850496812789,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09651932,77570.05847581684,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.039298005,126324.3138851685,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17588067,15235.76874225455,1.0,1.0,-10.0
-0.0920128,-21547.014986292874,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1693756,-1702.9090048655826,1.0,1.0,-10.0
-0.09148994,-271813.553839327,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.104764864,33691.13732414711,0.06175193187874773,0.1005094864055903,1.5402317890184962
-0.09415733,406038.7524265267,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.082060635,239506.0429505782,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056846812,-16262.308297667869,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07146602,-149114.8663934403,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11365543,-474173.21579066064,0.3689390913733769,0.5826805078261728,0.334664501116328
-0.09052693,381370.64768675086,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09274754,-153674.5747707276,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.094196774,-109598.2669087832,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07525886,-428798.3942432286,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09669007,291810.94715056976,1.5307521141774087e-05,2.7100233290167184e-05,4.168842517472364
-0.15866336,-12226.963365900276,1.0,1.0,-10.0
-0.23450708,-5767.103558606255,1.0,1.0,-10.0
-0.08798912,-216308.58282343321,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15757766,137890.46012190206,1.0,1.0,-10.0
-0.07284295,123310.11681914501,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07767471,-48435.315601029826,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061945546,-3441.9069990983185,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.073009044,37498.100236196544,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13538164,61794.30337171874,1.0,1.0,-10.0
-0.06494685,9200.232814684698,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11114341,466659.5444073716,0.00030475883000441136,0.0005270750787994465,3.427343438818503
-0.109160334,-16483.087736712536,0.0005148893474960374,0.0008845314011729679,3.282262015441298
-0.090757325,-137049.1241718686,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04371636,-134362.77065946753,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21784237,-1054628.4653874864,1.0,1.0,-10.0
-0.08484161,203440.38574895376,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11341126,555425.7427530105,0.005275528422587778,0.008845064686121272,2.557226247065204
-0.06798462,-338428.3909484558,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.080897786,226.52997156552547,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.031978257,-600201.1895379887,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047295816,266086.9597657548,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08533433,-31154.828119566686,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0763966,-27027.452440798195,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.03648234,1510.6204817133644,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14562832,-800433.4167067409,1.0,1.0,-10.0
-0.10015715,-12186.549420227117,2.087389246605557e-05,3.6891242317037715e-05,4.097587794109125
-0.18439338,265878.5130114085,1.0,1.0,-10.0
-0.18747786,16106.827190078719,1.0,1.0,-10.0
-0.05106959,-33929.61703336644,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09017105,1494.5466340713333,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.085625604,-16022.941857411537,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.076743215,-12687.504383835063,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19238365,4448.940505194992,1.0,1.0,-10.0
-0.17267278,469630.0987566802,1.0,1.0,-10.0
-0.13047037,-762199.5306811173,1.0,1.0,-10.0
-0.064637884,8956.241085952868,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1091519,229663.84321882098,0.9999902588501826,1.0,-4.270742790787248
-0.15396073,-1083.2002332695333,1.0,1.0,-10.0
-0.034844905,-5633.8760820613215,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.071428925,-4355.130314466762,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12512806,35893.81765225257,0.9593905380037044,1.0,-1.7436569634921981
-0.07823955,-21830.033308987444,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.060416874,-712815.889544522,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24214432,-12952.749863921346,1.0,1.0,-10.0
-0.073062845,45083.04826611527,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14819652,29270.973141409133,1.0,1.0,-10.0
-0.06892303,3986.5477785567573,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15939601,77812.89828161967,1.0,1.0,-10.0
